configuration,family,split,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,router_route,exact_seconds,cgf_build_seconds,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k20_n10_balanced,homogeneous,heldout,200,20,20,0.8007888170079582,0.05,0.7696553390288452,conditional_monte_carlo,,saddlepoint,0.0,0.0012059580767527223,0.005471491697244346,0.006677449773997068,0.027911874931305647,4.1800201987289265,0.02815810739536287,0.0068112017402228,0.09026693657251117,0,21,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00085,58.791460049095,7,1,0,0.008700000000000001,0.007850000000000001,0.007700000000000001,0.00185,0.001,0.0008500000000000001,0.0008500000000000001,1.0842021724855044e-19,0.00014999999999999996,0.0008500000000000001,1.0842021724855044e-19,0.00014999999999999996,0.0008500000000000001,1.0842021724855044e-19,0.00014999999999999996,0.0185,0.01765,0.017499999999999998,0.0185,0.01765,0.017499999999999998
homogeneous_k20_n10_x_skew,homogeneous,heldout,200,20,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.000655833980999887,0.0012019580462947488,9.708106517791749e-07,0.000655833980999887,0.027946833055466413,42.612663974590895,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0,,1,1,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,1.0,1.0,0.9,0.0,0.0,0.1
homogeneous_k20_n10_x_skew,homogeneous,heldout,200,20,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.000655833980999887,0.0012019580462947488,9.708106517791749e-07,0.000655833980999887,0.027946833055466413,42.612663974590895,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.0,,1,1,0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05
homogeneous_k20_n10_x_skew,homogeneous,heldout,200,20,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.000655833980999887,0.0012019580462947488,9.708106517791749e-07,0.000655833980999887,0.027946833055466413,42.612663974590895,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0,,1,1,0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
homogeneous_k20_n10_x_skew,homogeneous,heldout,200,20,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.000655833980999887,0.0012019580462947488,9.708106517791749e-07,0.000655833980999887,0.027946833055466413,42.612663974590895,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
homogeneous_k20_n10_both_skew,homogeneous,development,200,20,20,0.6111919138499425,0.049999999999999996,0.5962847939999438,conditional_monte_carlo,,saddlepoint,0.0,0.0012015829561278224,0.005025275005027652,0.006226857961155474,0.028540374943986535,4.583431181830025,0.05743547819928886,0.009498120777904436,0.148847202581173,0,8,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.1,0.04515,29.569545753786,5,2,0,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999,0.1321,0.08695,0.03209999999999999
homogeneous_k20_n10_both_skew,homogeneous,development,200,20,20,0.6111919138499425,0.049999999999999996,0.5962847939999438,conditional_monte_carlo,,saddlepoint,0.0,0.0012015829561278224,0.005025275005027652,0.006226857961155474,0.028540374943986535,4.583431181830025,0.05743547819928886,0.009498120777904436,0.148847202581173,0,8,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.05,0.04515,35.848523478961,5,1,0,0.04515,0.0,0.00485,0.04515,0.0,0.00485,0.04515,0.0,0.00485,0.04515,0.0,0.00485,0.04515,0.0,0.00485,0.04515,0.0,0.00485,0.04515,0.0,0.00485
homogeneous_k20_n10_both_skew,homogeneous,development,200,20,20,0.6111919138499425,0.049999999999999996,0.5962847939999438,conditional_monte_carlo,,saddlepoint,0.0,0.0012015829561278224,0.005025275005027652,0.006226857961155474,0.028540374943986535,4.583431181830025,0.05743547819928886,0.009498120777904436,0.148847202581173,0,8,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.01,0.003,42.127501204135,5,1,0,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145,0.01145,0.00845,0.00145
homogeneous_k20_n10_both_skew,homogeneous,development,200,20,20,0.6111919138499425,0.049999999999999996,0.5962847939999438,conditional_monte_carlo,,saddlepoint,0.0,0.0012015829561278224,0.005025275005027652,0.006226857961155474,0.028540374943986535,4.583431181830025,0.05743547819928886,0.009498120777904436,0.148847202581173,0,8,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.001,0.00030000000000000003,54.685456654484,6,1,0,0.003,0.0027,0.002,0.003,0.0027,0.002,0.00030000000000000003,0.0,0.0007,0.00030000000000000003,0.0,0.0007,0.00030000000000000003,0.0,0.0007,0.003,0.0027,0.002,0.003,0.0027,0.002
homogeneous_k20_n30_balanced,homogeneous,heldout,600,20,20,0.6928803018355083,0.049999999999999996,0.6370132534396896,conditional_monte_carlo,,saddlepoint,0.0,0.0012413329677656293,0.006009483395610004,0.007250816363375634,0.0312169169774279,4.305296867688813,0.009258865848121477,0.0019314737299579853,0.02963921722321128,0,117,0,0,{},0.1,0.09749999999999998,29.950670227892,11,0,0,0.10679999999999999,0.009300000000000017,0.006799999999999987,0.08819999999999997,0.009300000000000003,0.011800000000000033,0.09079999999999999,0.006699999999999984,0.009200000000000014,0.0975,2.7755575615628914e-17,0.0025000000000000022,0.0975,2.7755575615628914e-17,0.0025000000000000022,0.13550000000000006,0.03800000000000009,0.03550000000000006,0.13550000000000006,0.03800000000000009,0.03550000000000006
homogeneous_k20_n30_balanced,homogeneous,heldout,600,20,20,0.6928803018355083,0.049999999999999996,0.6370132534396896,conditional_monte_carlo,,saddlepoint,0.0,0.0012413329677656293,0.006009483395610004,0.007250816363375634,0.0312169169774279,4.305296867688813,0.009258865848121477,0.0019314737299579853,0.02963921722321128,0,117,0,0,{},0.05,0.049749999999999975,33.134312996394,11,0,0,0.06414999999999997,0.014399999999999996,0.014149999999999968,0.04304999999999998,0.006699999999999998,0.006950000000000026,0.04699999999999999,0.0027499999999999816,0.0030000000000000096,0.05059999999999999,0.0008500000000000174,0.0005999999999999894,0.05059999999999999,0.0008500000000000174,0.0005999999999999894,0.06824999999999998,0.018500000000000003,0.018249999999999975,0.06824999999999998,0.018500000000000003,0.018249999999999975
homogeneous_k20_n30_balanced,homogeneous,heldout,600,20,20,0.6928803018355083,0.049999999999999996,0.6370132534396896,conditional_monte_carlo,,saddlepoint,0.0,0.0012413329677656293,0.006009483395610004,0.007250816363375634,0.0312169169774279,4.305296867688813,0.009258865848121477,0.0019314737299579853,0.02963921722321128,0,117,0,0,{},0.01,0.01,39.703862764994,11,0,0,0.0213,0.0113,0.0113,0.010549999999999999,0.0005499999999999984,0.0005499999999999984,0.009799999999999998,0.00020000000000000226,0.00020000000000000226,0.009999999999999998,1.734723475976807e-18,1.734723475976807e-18,0.009999999999999998,1.734723475976807e-18,1.734723475976807e-18,0.017049999999999996,0.0070499999999999955,0.0070499999999999955,0.017049999999999996,0.0070499999999999955,0.0070499999999999955
homogeneous_k20_n30_balanced,homogeneous,heldout,600,20,20,0.6928803018355083,0.049999999999999996,0.6370132534396896,conditional_monte_carlo,,saddlepoint,0.0,0.0012413329677656293,0.006009483395610004,0.007250816363375634,0.0312169169774279,4.305296867688813,0.009258865848121477,0.0019314737299579853,0.02963921722321128,0,117,0,0,{},0.001,0.00095,48.001958801854,11,0,0,0.00525,0.0043,0.00425,0.0023500000000000005,0.0014000000000000006,0.0013500000000000005,0.00095,0.0,5.000000000000002e-05,0.00095,0.0,5.000000000000002e-05,0.00095,0.0,5.000000000000002e-05,0.0022,0.0012500000000000002,0.0012000000000000001,0.0022,0.0012500000000000002,0.0012000000000000001
homogeneous_k20_n30_x_skew,homogeneous,development,600,20,20,0.3497161581948714,0.049999999999999996,0.2958401046534555,conditional_monte_carlo,,saddlepoint,0.0,0.0012439170386642218,0.004555299994535744,0.005799217033199966,0.03061458293814212,5.279089015444075,0.04413996388263681,0.010153220175073084,0.10329483201120182,0,11,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.05845,36.349306458065,5,1,0,0.13615,0.07769999999999999,0.03614999999999999,0.13615,0.07769999999999999,0.03614999999999999,0.13615,0.07769999999999999,0.03614999999999999,0.13615,0.07769999999999999,0.03614999999999999,0.13615,0.07769999999999999,0.03614999999999999,0.2799,0.22144999999999998,0.17989999999999998,0.2799,0.22144999999999998,0.17989999999999998
homogeneous_k20_n30_x_skew,homogeneous,development,600,20,20,0.3497161581948714,0.049999999999999996,0.2958401046534555,conditional_monte_carlo,,saddlepoint,0.0,0.0012439170386642218,0.004555299994535744,0.005799217033199966,0.03061458293814212,5.279089015444075,0.04413996388263681,0.010153220175073084,0.10329483201120182,0,11,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.021,40.465368572585,6,1,0,0.05845,0.03745,0.00845,0.05845,0.03745,0.00845,0.05845,0.03745,0.00845,0.05845,0.03745,0.00845,0.05845,0.03745,0.00845,0.2799,0.25889999999999996,0.2299,0.2799,0.25889999999999996,0.2299
homogeneous_k20_n30_x_skew,homogeneous,development,600,20,20,0.3497161581948714,0.049999999999999996,0.2958401046534555,conditional_monte_carlo,,saddlepoint,0.0,0.0012439170386642218,0.004555299994535744,0.005799217033199966,0.03061458293814212,5.279089015444075,0.04413996388263681,0.010153220175073084,0.10329483201120182,0,11,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00595,48.697492801625,6,1,0,0.021,0.015050000000000001,0.011000000000000001,0.00595,0.0,0.00405,0.00595,0.0,0.00405,0.00595,0.0,0.00405,0.00595,0.0,0.00405,0.05845,0.052500000000000005,0.04845,0.05845,0.052500000000000005,0.04845
homogeneous_k20_n30_x_skew,homogeneous,development,600,20,20,0.3497161581948714,0.049999999999999996,0.2958401046534555,conditional_monte_carlo,,saddlepoint,0.0,0.0012439170386642218,0.004555299994535744,0.005799217033199966,0.03061458293814212,5.279089015444075,0.04413996388263681,0.010153220175073084,0.10329483201120182,0,11,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00015000000000000001,52.813554916145,6,1,0,0.0014,0.00125,0.00039999999999999996,0.0014,0.00125,0.00039999999999999996,0.00015000000000000001,0.0,0.0008500000000000001,0.0014,0.00125,0.00039999999999999996,0.0014,0.00125,0.00039999999999999996,0.00595,0.0058000000000000005,0.00495,0.00595,0.0058000000000000005,0.00495
homogeneous_k20_n30_both_skew,homogeneous,development,600,20,20,1.473738973838177,0.05,1.4613999203487011,conditional_monte_carlo,,saddlepoint,0.0,0.0012127920053899288,0.006775987497530877,0.007988779502920807,0.03165491693653166,3.962422160351051,0.020782710552694712,0.003926396152486595,0.08019315862163467,0,32,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09445,26.28825931654,8,1,0,0.09445,0.0,0.005549999999999999,0.06935,0.02510000000000001,0.03065000000000001,0.07755,0.016900000000000012,0.02245000000000001,0.07755,0.016900000000000012,0.02245000000000001,0.07755,0.016900000000000012,0.02245000000000001,0.060000000000000005,0.03445,0.04,0.060000000000000005,0.03445,0.04
homogeneous_k20_n30_both_skew,homogeneous,development,600,20,20,1.473738973838177,0.05,1.4613999203487011,conditional_monte_carlo,,saddlepoint,0.0,0.0012127920053899288,0.006775987497530877,0.007988779502920807,0.03165491693653166,3.962422160351051,0.020782710552694712,0.003926396152486595,0.08019315862163467,0,32,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04035,28.933030343952,8,1,0,0.06795000000000001,0.027600000000000013,0.017950000000000008,0.04035,0.0,0.009650000000000006,0.051100000000000007,0.01075000000000001,0.0011000000000000038,0.05145000000000001,0.011100000000000013,0.0014500000000000068,0.05145000000000001,0.011100000000000013,0.0014500000000000068,0.0211,0.019249999999999996,0.028900000000000002,0.0211,0.019249999999999996,0.028900000000000002
homogeneous_k20_n30_both_skew,homogeneous,development,600,20,20,1.473738973838177,0.05,1.4613999203487011,conditional_monte_carlo,,saddlepoint,0.0,0.0012127920053899288,0.006775987497530877,0.007988779502920807,0.03165491693653166,3.962422160351051,0.020782710552694712,0.003926396152486595,0.08019315862163467,0,32,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0097,34.63767035542,8,1,0,0.02995,0.02025,0.019950000000000002,0.012,0.0023,0.002,0.010199999999999999,0.0004999999999999987,0.0001999999999999988,0.0103,0.0005999999999999998,0.0002999999999999999,0.0103,0.0005999999999999998,0.0002999999999999999,0.00305,0.00665,0.00695,0.00305,0.00665,0.00695
homogeneous_k20_n30_both_skew,homogeneous,development,600,20,20,1.473738973838177,0.05,1.4613999203487011,conditional_monte_carlo,,saddlepoint,0.0,0.0012127920053899288,0.006775987497530877,0.007988779502920807,0.03165491693653166,3.962422160351051,0.020782710552694712,0.003926396152486595,0.08019315862163467,0,32,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.001,43.01080090967,8,1,0,0.0118,0.0108,0.0108,0.0048000000000000004,0.0038000000000000004,0.0038000000000000004,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.00035000000000000005,0.00065,0.00065,0.00035000000000000005,0.00065,0.00065
homogeneous_k100_n3_balanced,homogeneous,development,300,100,100,0.11785113019775792,0.01,0.07071067811865481,conditional_monte_carlo,,saddlepoint,0.0,0.005821166909299791,0.023610466602258386,0.029431633511558176,0.13999358308501542,4.756568575442412,0.018096752681020865,0.0075043837719778106,0.03993309474466028,0,26,0,0,{},0.1,0.09755,215.553177642501,7,0,0,0.09755,0.0,0.0024500000000000077,0.09755,0.0,0.0024500000000000077,0.09755,0.0,0.0024500000000000077,0.09755,0.0,0.0024500000000000077,0.09755,0.0,0.0024500000000000077,1.0,0.90245,0.9,1.0,0.90245,0.9
homogeneous_k100_n3_balanced,homogeneous,development,300,100,100,0.11785113019775792,0.01,0.07071067811865481,conditional_monte_carlo,,saddlepoint,0.0,0.005821166909299791,0.023610466602258386,0.029431633511558176,0.13999358308501542,4.756568575442412,0.018096752681020865,0.0075043837719778106,0.03993309474466028,0,26,0,0,{},0.05,0.04475,221.098355086981,8,0,0,0.04475,0.0,0.005250000000000005,0.04475,0.0,0.005250000000000005,0.044750000000000005,6.938893903907228e-18,0.005249999999999998,0.044750000000000005,6.938893903907228e-18,0.005249999999999998,0.044750000000000005,6.938893903907228e-18,0.005249999999999998,1.0,0.95525,0.95,1.0,0.95525,0.95
homogeneous_k100_n3_balanced,homogeneous,development,300,100,100,0.11785113019775792,0.01,0.07071067811865481,conditional_monte_carlo,,saddlepoint,0.0,0.005821166909299791,0.023610466602258386,0.029431633511558176,0.13999358308501542,4.756568575442412,0.018096752681020865,0.0075043837719778106,0.03993309474466028,0,26,0,0,{},0.01,0.00615,229.4161212537,7,0,0,0.01025,0.0041,0.0002500000000000002,0.01025,0.0041,0.0002500000000000002,0.01025,0.0041,0.0002500000000000002,0.01025,0.0041,0.0002500000000000002,0.01025,0.0041,0.0002500000000000002,1.0,0.99385,0.99,1.0,0.99385,0.99
homogeneous_k100_n3_balanced,homogeneous,development,300,100,100,0.11785113019775792,0.01,0.07071067811865481,conditional_monte_carlo,,saddlepoint,0.0,0.005821166909299791,0.023610466602258386,0.029431633511558176,0.13999358308501542,4.756568575442412,0.018096752681020865,0.0075043837719778106,0.03993309474466028,0,26,0,0,{},0.001,0.0008500000000000001,240.506476142659,7,0,0,0.0016500000000000002,0.0008000000000000001,0.0006500000000000002,0.0008500000000000001,0.0,0.00014999999999999996,0.0008500000000000001,0.0,0.00014999999999999996,0.0008500000000000001,0.0,0.00014999999999999996,0.0008500000000000001,0.0,0.00014999999999999996,0.9998,0.99895,0.9988,0.9998,0.99895,0.9988
homogeneous_k100_n10_balanced,homogeneous,development,1000,100,100,0.3581236460902869,0.01,0.344200331462829,conditional_monte_carlo,,saddlepoint,0.0,0.005886374972760677,0.02734024589881301,0.03322662087157369,0.14123016700614244,4.250512489729849,0.012152076657160636,0.004224625945965824,0.032743214483806904,0,69,0,0,{},0.1,0.0947,143.139560909018,9,0,0,0.1096,0.014899999999999997,0.009599999999999997,0.10540000000000001,0.010700000000000001,0.005400000000000002,0.10540000000000001,0.010700000000000001,0.005400000000000002,0.10540000000000001,0.010700000000000001,0.005400000000000002,0.10540000000000001,0.010700000000000001,0.005400000000000002,0.52085,0.42615000000000003,0.42085000000000006,0.52085,0.42615000000000003,0.42085000000000006
homogeneous_k100_n10_balanced,homogeneous,development,1000,100,100,0.3581236460902869,0.01,0.344200331462829,conditional_monte_carlo,,saddlepoint,0.0,0.005886374972760677,0.02734024589881301,0.03322662087157369,0.14123016700614244,4.250512489729849,0.012152076657160636,0.004224625945965824,0.032743214483806904,0,69,0,0,{},0.05,0.04725,150.740942922861,9,0,0,0.0628,0.015549999999999994,0.012799999999999992,0.04725,0.0,0.0027500000000000024,0.04725000000000001,6.938893903907228e-18,0.0027499999999999955,0.04725000000000001,6.938893903907228e-18,0.0027499999999999955,0.04725000000000001,6.938893903907228e-18,0.0027499999999999955,0.37055,0.3233,0.32055,0.37055,0.3233,0.32055
homogeneous_k100_n10_balanced,homogeneous,development,1000,100,100,0.3581236460902869,0.01,0.344200331462829,conditional_monte_carlo,,saddlepoint,0.0,0.005886374972760677,0.02734024589881301,0.03322662087157369,0.14123016700614244,4.250512489729849,0.012152076657160636,0.004224625945965824,0.032743214483806904,0,69,0,0,{},0.01,0.00955,166.259336582466,9,0,0,0.01625,0.006700000000000001,0.00625,0.010599999999999998,0.0010499999999999989,0.0005999999999999981,0.010599999999999998,0.0010499999999999989,0.0005999999999999981,0.010599999999999998,0.0010499999999999989,0.0005999999999999981,0.010599999999999998,0.0010499999999999989,0.0005999999999999981,0.18875000000000003,0.17920000000000003,0.17875000000000002,0.18875000000000003,0.17920000000000003,0.17875000000000002
homogeneous_k100_n10_balanced,homogeneous,development,1000,100,100,0.3581236460902869,0.01,0.344200331462829,conditional_monte_carlo,,saddlepoint,0.0,0.005886374972760677,0.02734024589881301,0.03322662087157369,0.14123016700614244,4.250512489729849,0.012152076657160636,0.004224625945965824,0.032743214483806904,0,69,0,0,{},0.001,0.001,183.520260929573,9,0,0,0.0033,0.0023,0.0023,0.0013,0.0002999999999999999,0.0002999999999999999,0.0009500000000000001,4.9999999999999914e-05,4.9999999999999914e-05,0.0009500000000000001,4.9999999999999914e-05,4.9999999999999914e-05,0.0009500000000000001,4.9999999999999914e-05,4.9999999999999914e-05,0.0626,0.0616,0.0616,0.0626,0.0616,0.0616
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.0031034580897539854,0.005873207934200764,9.999959729611873e-07,0.0031034580897539854,0.1405069170286879,45.274307873713234,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0,,1,1,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,1.0,1.0,0.9,0.0,0.0,0.1
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.0031034580897539854,0.005873207934200764,9.999959729611873e-07,0.0031034580897539854,0.1405069170286879,45.274307873713234,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.0,,1,1,0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,1.0,1.0,0.95,0.0,0.0,0.05
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.0031034580897539854,0.005873207934200764,9.999959729611873e-07,0.0031034580897539854,0.1405069170286879,45.274307873713234,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0,,1,1,0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,1.0,1.0,0.99,0.0,0.0,0.01
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,exact_convolution,0.0031034580897539854,0.005873207934200764,9.999959729611873e-07,0.0031034580897539854,0.1405069170286879,45.274307873713234,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,1.0,1.0,0.999,0.0,0.0,0.001
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,conditional_monte_carlo,,saddlepoint,0.0,0.005910667008720338,0.025001033302396537,0.030911700311116876,0.14293279103003442,4.6239058217910785,0.029951599302526544,0.007057551450134055,0.07363076801784396,0,20,1,0,"{""near_mean_edgeworth"": 1}",0.1,0.07295,110.173862417883,7,0,0,0.12755,0.054599999999999996,0.02754999999999999,0.12755,0.054599999999999996,0.02754999999999999,0.12754999999999997,0.05459999999999997,0.027549999999999963,0.12754999999999997,0.05459999999999997,0.027549999999999963,0.12754999999999997,0.05459999999999997,0.027549999999999963,0.039599999999999996,0.033350000000000005,0.06040000000000001,0.039599999999999996,0.033350000000000005,0.06040000000000001
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,conditional_monte_carlo,,saddlepoint,0.0,0.005910667008720338,0.025001033302396537,0.030911700311116876,0.14293279103003442,4.6239058217910785,0.029951599302526544,0.007057551450134055,0.07363076801784396,0,20,1,0,"{""near_mean_edgeworth"": 1}",0.05,0.039599999999999996,122.731817868232,7,0,0,0.07295,0.033350000000000005,0.022949999999999998,0.039599999999999996,0.0,0.010400000000000006,0.0396,6.938893903907228e-18,0.0104,0.0396,6.938893903907228e-18,0.0104,0.0396,6.938893903907228e-18,0.0104,0.02105,0.018549999999999997,0.028950000000000004,0.02105,0.018549999999999997,0.028950000000000004
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,conditional_monte_carlo,,saddlepoint,0.0,0.005910667008720338,0.025001033302396537,0.030911700311116876,0.14293279103003442,4.6239058217910785,0.029951599302526544,0.007057551450134055,0.07363076801784396,0,20,1,0,"{""near_mean_edgeworth"": 1}",0.01,0.0098,135.289773318581,7,0,0,0.02105,0.01125,0.011049999999999999,0.0098,0.0,0.00020000000000000052,0.0098,0.0,0.00020000000000000052,0.0098,0.0,0.00020000000000000052,0.0098,0.0,0.00020000000000000052,0.0044,0.005399999999999999,0.0056,0.0044,0.005399999999999999,0.0056
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,conditional_monte_carlo,,saddlepoint,0.0,0.005910667008720338,0.025001033302396537,0.030911700311116876,0.14293279103003442,4.6239058217910785,0.029951599302526544,0.007057551450134055,0.07363076801784396,0,20,1,0,"{""near_mean_edgeworth"": 1}",0.001,0.0007000000000000001,154.126706494105,7,0,0,0.0019,0.0012,0.0009,0.0007000000000000001,0.0,0.0002999999999999999,0.0007000000000000001,0.0,0.0002999999999999999,0.0007000000000000001,0.0,0.0002999999999999999,0.0007000000000000001,0.0,0.0002999999999999999,0.0007000000000000001,0.0,0.0002999999999999999,0.0007000000000000001,0.0,0.0002999999999999999
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,saddlepoint,0.0,0.0059643329586833715,0.027427862503100187,0.033392195461783555,0.15638812503311783,4.683373550927483,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.1,0.09990000000000002,124.853086152579,15,0,0,0.10395000000000001,0.004049999999999998,0.003950000000000009,0.09665000000000001,0.003250000000000003,0.003349999999999992,0.09705000000000003,0.0028499999999999914,0.0029499999999999804,0.09785000000000002,0.0020499999999999963,0.0021499999999999853,0.09785000000000002,0.0020499999999999963,0.0021499999999999853,0.18545,0.08554999999999999,0.08545,0.18545,0.08554999999999999,0.08545
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,saddlepoint,0.0,0.0059643329586833715,0.027427862503100187,0.033392195461783555,0.15638812503311783,4.683373550927483,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.05,0.04990000000000001,131.035385651971,15,0,0,0.05715,0.0072499999999999926,0.007149999999999997,0.049049999999999996,0.0008500000000000105,0.0009500000000000064,0.04945000000000001,0.000449999999999999,0.0005499999999999949,0.05025,0.00034999999999999615,0.0002500000000000002,0.05025,0.00034999999999999615,0.0002500000000000002,0.10545000000000002,0.05555000000000001,0.05545000000000001,0.10545000000000002,0.05555000000000001,0.05545000000000001
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,saddlepoint,0.0,0.0059643329586833715,0.027427862503100187,0.033392195461783555,0.15638812503311783,4.683373550927483,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.01,0.010000000000000002,143.16404840214,15,0,0,0.015799999999999998,0.005799999999999996,0.005799999999999998,0.010150000000000001,0.0001499999999999991,0.00015000000000000083,0.009750000000000003,0.0002499999999999985,0.00024999999999999675,0.009800000000000003,0.0001999999999999988,0.00019999999999999706,0.009800000000000003,0.0001999999999999988,0.00019999999999999706,0.02615,0.016149999999999998,0.016149999999999998,0.02615,0.016149999999999998,0.016149999999999998
